Neighborhood_NAmes,BldgType_TwnhsE,HouseStyle_1.5Unf,SaleCondition_Abnorml,Exterior2nd_CmentBd,GarageFinish,Exterior2nd_AsbShng,RoofMatl_WdShngl,Foundation_Slab,RoofMatl_Tar&Grv,BsmtFullBath,MasVnrType_None,MSSubClass_45,GarageType_Basment,MasVnrType_Stone,Condition1_RRNn,HouseStyle_2Story,KitchenAbvGr,BldgType_Twnhs,SaleCondition_Alloca,Exterior1st_MetalSd,Neighborhood_Somerst,FullBath,CentralAir,3SsnPorch,Exterior2nd_Brk Cmn,MSSubClass_190,Heating_Grav,MoSold_4,Foundation_CBlock,Foundation_Wood,Condition1_Artery,WoodDeckSF,Exterior2nd_Wd Sdng,Neighborhood_Gilbert,HeatingQC,GarageQual,Condition2_PosA,LandSlope,HalfBath,Neighborhood_Edwards,Exterior2nd_VinylSd,Exterior1st_HdBoard,Exterior2nd_BrkFace,BsmtFinType2,MSZoning_RM,HouseStyle_SFoyer,ExterQual,TotRmsAbvGrd,Foundation_BrkTil,Neighborhood_Crawfor,OpenPorchSF,Neighborhood_NPkVill,MSZoning_RH,MoSold_7,ScreenPorch,BldgType_1Fam,Electrical_SBrkr,Heating_GasW,Exterior2nd_AsphShn,BsmtFinType1,MSSubClass_50,Neighborhood_NoRidge,MiscVal,Electrical_FuseP,GarageCond,BsmtHalfBath,SaleType_CWD,Utilities,MSSubClass_85,Electrical_FuseA,Exterior1st_BrkFace,Neighborhood_OldTown,SaleType_WD,Exterior1st_CemntBd,Exterior2nd_Stone,MSSubClass_40,LotShape,Foundation_PConc,Exterior1st_Stucco,Neighborhood_Veenker,MasVnrType_BrkFace,MSSubClass_75,EnclosedPorch,PoolArea,SaleType_ConLw,MSSubClass_60,HouseStyle_1Story,Condition2_Artery,Neighborhood_Blmngtn,Exterior2nd_Wd Shng,BsmtUnfSF,Neighborhood_IDOTRR,MoSold_11,SaleType_Con,LotArea,Condition1_Feedr,MSSubClass_20,Condition1_RRAn,MSZoning_FV,Neighborhood_MeadowV,Neighborhood_Sawyer,MoSold_5,MoSold_6,Neighborhood_CollgCr,2ndFlrSF,KitchenQual,BsmtExposure,Exterior1st_Plywood,Exterior2nd_Stucco,Condition1_Norm,1stFlrSF,BldgType_2fmCon,Exterior1st_VinylSd,Neighborhood_SawyerW,TotalBsmtSF,Condition2_Feedr,Exterior2nd_MetalSd,BsmtFinSF1,Exterior2nd_ImStucc,Exterior1st_CBlock,MasVnrArea,Exterior2nd_Plywood,BsmtFinSF2,ExterCond,MSSubClass_80,SaleCondition_AdjLand,SaleType_New,SaleType_Oth,MoSold_8,Exterior1st_Wd Sdng,MoSold_1,Foundation_Stone,Condition2_PosN,Exterior1st_BrkComm,BedroomAbvGr,YearBuilt,Electrical_FuseF,YearRemodAdd,Heating_GasA,GarageType_BuiltIn,Condition1_RRNe,HouseStyle_1.5Fin,Neighborhood_BrDale,MSZoning_RL,FireplaceQu,SaleCondition_Family,Condition1_RRAe,HouseStyle_SLvl,Neighborhood_NWAmes,MoSold_10,Id,SaleCondition_Normal,Neighborhood_Mitchel,Neighborhood_BrkSide,RoofMatl_CompShg,SaleType_ConLI,OverallCond,GarageType_2Types,GarageType_CarPort,GarageArea,Exterior1st_AsphShn,BsmtCond,SaleType_ConLD,MoSold_9,Neighborhood_ClearCr,GarageYrBlt,MasVnrType_BrkCmn,SaleCondition_Partial,GarageCars,MSSubClass_70,LotFrontage,BsmtQual,MSSubClass_120,BldgType_Duplex,Neighborhood_Timber,MSSubClass_180,Neighborhood_SWISU,RoofMatl_WdShake,Condition1_PosN,GrLivArea,MoSold_2,Exterior1st_WdShing,GarageType_Attchd,MSSubClass_90,SaleType_COD,Neighborhood_StoneBr,Fireplaces,Condition1_PosA,Exterior2nd_CBlock,HouseStyle_2.5Unf,Exterior2nd_HdBoard,MSZoning_C (all),Exterior1st_AsbShng,MoSold_12,MoSold_3,GarageType_Detchd,Condition2_Norm,MSSubClass_160,Neighborhood_NridgHt,GarageType_NA,Neighborhood_Blueste,LowQualFinSF,OverallQual,Heating_Wall,MSSubClass_30,SalePrice
0,0,0,0,0,0.3333333333333333,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,2.0,1.0,0,0,0,0,1,1,0,0,0.0,0,0,0.5,0.6,0,1.0,1.0,0,0,1,0,0.16666666666666666,0,0,0.5,7.0,0,0,50.0,0,0,0,204,1,1,0,0,0.16666666666666666,0,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,650.0,0,0,0,8400.0,0,0,0,0,0,0,0,0,0,676.0,0.5,0.25,0,0,1,888.0,0,0,1,650.0,0,0,0.0,0,0,130.0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,3.0,1980.0,0,1981.0,1,0,0,0,0,1,0.6,0,0,0,0,0,796,1,0,0,1,0,0.5555555555555556,0,0,476.0,0,0.6,0,0,0,1980.0,0,0,2.0,0,70.0,0.8,0,0,0,0,0,0,0,1564.0,0,0,1,0,0,0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5555555555555556,0,0,171000.0
0,0,0,0,0,0.6666666666666666,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0,0,0,0,1,1,0,0,138.0,0,0,1.0,0.6,0,1.0,1.0,0,0,0,0,0.16666666666666666,0,0,0.5,7.0,0,0,0.0,0,0,0,0,1,1,0,0,0.16666666666666666,0,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,660.0,0,0,0,8197.0,0,1,0,0,0,1,0,0,0,0.0,0.5,0.25,1,0,1,1285.0,0,0,0,660.0,0,0,0.0,0,0,148.0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,3.0,1977.0,0,1977.0,1,0,0,0,0,1,0.6,0,0,0,0,0,797,1,0,0,1,0,0.4444444444444444,0,0,528.0,0,0.6,0,0,0,1977.0,0,0,2.0,0,71.0,0.6,0,0,0,0,0,0,0,1285.0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5555555555555556,0,0,143500.0
1,0,0,1,0,0.3333333333333333,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0,0,0,0,1,1,0,0,0.0,0,0,0.75,0.6,0,1.0,0.0,0,1,0,0,0.16666666666666666,0,0,0.5,4.0,0,0,0.0,0,0,0,0,1,1,0,0,0.6666666666666666,0,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,203.0,0,0,0,7677.0,0,1,0,0,0,0,0,0,0,0.0,0.5,0.25,0,0,1,773.0,0,1,0,773.0,0,0,570.0,0,0,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.0,1953.0,0,1953.0,1,0,0,0,0,1,0.0,0,0,0,0,0,798,0,0,0,1,0,0.4444444444444444,0,0,240.0,0,0.6,0,0,0,1953.0,0,0,1.0,0,57.0,0.6,0,0,0,0,0,0,0,773.0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4444444444444444,0,0,110000.0
0,0,0,0,0,1.0,0,0,0,0,0.0,0,0,0,1,0,1,1,0,0,0,0,3.0,1.0,0,0,0,0,0,0,0,0,144.0,0,0,1.0,0.6,0,1.0,1.0,0,1,0,0,0.16666666666666666,0,0,1.0,11.0,0,0,78.0,0,0,1,0,1,1,0,0,0.16666666666666666,0,0,0,0,0.6,0,0,1.0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1926.0,0,0,0,13518.0,0,0,0,0,0,0,0,0,0,1174.0,1.0,0.25,0,0,1,1966.0,0,1,0,1926.0,0,0,0.0,0,0,860.0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,4.0,2008.0,0,2009.0,1,1,0,0,0,1,0.8,0,0,0,0,0,799,0,0,0,1,0,0.4444444444444444,0,0,820.0,0,0.6,0,0,0,2009.0,0,1,3.0,0,104.0,1.0,0,0,0,0,0,0,0,3140.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.8888888888888888,0,0,466075.0
0,0,0,0,0,0.3333333333333333,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,1,0,1.0,0.6,0,1.0,1.0,0,0,0,0,0.16666666666666666,0,0,0.5,7.0,1,0,0.0,0,0,0,0,1,1,0,0,0.8333333333333334,1,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,1.0,0,0,0,1,0,264,0,0,0,0,0,0,0,162.0,0,0,0,7200.0,1,0,0,0,0,0,0,1,0,787.0,0.75,0.25,0,0,0,981.0,0,0,0,731.0,0,0,569.0,0,0,252.0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,3.0,1937.0,0,1950.0,1,0,0,1,0,1,0.6,0,0,0,0,0,800,1,0,0,1,0,0.6666666666666666,0,0,240.0,0,0.6,0,0,0,1939.0,0,0,1.0,0,60.0,0.8,0,0,0,0,1,0,0,1768.0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.4444444444444444,0,0,175000.0
0,0,0,0,0,0.6666666666666666,0,0,0,0,1.0,1,0,0,0,0,1,1,0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,403.0,0,0,0.75,0.6,0,0.5,1.0,0,1,0,0,0.16666666666666666,0,0,0.5,8.0,0,0,114.0,0,0,0,0,1,1,0,0,1.0,0,0,400,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,0.6666666666666666,1,0,0,0,0,185,0,0,1,0,0,0,0,154.0,0,0,0,12798.0,1,0,0,0,0,0,1,0,0,1072.0,0.75,1.0,0,0,0,616.0,0,1,0,616.0,0,0,462.0,0,0,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,4.0,1997.0,0,1997.0,1,0,0,0,0,1,0.0,0,0,0,0,0,801,1,0,0,1,0,0.4444444444444444,0,0,603.0,0,0.6,0,0,1,1997.0,0,0,2.0,0,79.0,0.8,0,0,0,0,0,0,0,1688.0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5555555555555556,0,0,200000.0
0,0,0,0,0,0.3333333333333333,0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,1,0,1.0,1.0,0,0,0,0,0,1,0,0,0.0,0,0,1.0,0.6,0,1.0,0.0,0,0,0,0,0.16666666666666666,1,0,0.5,5.0,0,0,0.0,0,0,1,0,1,0,0,0,0.3333333333333333,0,0,0,0,0.6,0,0,1.0,0,1,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,999.0,1,0,0,4800.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.25,0,0,1,1196.0,0,0,0,1196.0,0,1,197.0,0,0,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.0,1916.0,0,1990.0,1,0,0,0,0,0,0.0,0,0,0,0,0,802,1,0,0,1,0,0.6666666666666666,0,0,440.0,0,0.6,0,0,0,1957.0,0,0,2.0,0,40.0,0.6,0,0,0,0,0,0,0,1196.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.3333333333333333,0,1,109900.0
0,0,0,0,0,1.0,0,0,0,0,1.0,1,0,0,0,0,1,1,0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,36.0,0,0,1.0,0.6,0,1.0,1.0,0,0,0,0,0.16666666666666666,0,0,0.75,7.0,0,0,18.0,0,0,0,0,1,1,0,0,1.0,0,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,80.0,0,0,0,8199.0,0,0,0,0,0,0,0,0,1,728.0,0.75,0.75,0,0,1,728.0,0,0,0,728.0,0,0,648.0,0,0,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,3.0,2005.0,0,2005.0,1,0,0,0,0,1,0.8,0,0,0,0,1,803,1,0,0,1,0,0.4444444444444444,0,0,410.0,0,0.6,0,0,0,2005.0,0,0,2.0,0,63.0,0.8,0,0,0,0,0,0,0,1456.0,0,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6666666666666666,0,0,189000.0
0,0,0,0,0,0.6666666666666666,0,0,0,0,0.0,0,0,0,1,0,1,1,0,0,0,0,3.0,1.0,0,0,0,0,0,0,0,0,52.0,0,0,1.0,0.6,0,1.0,1.0,0,1,0,0,0.16666666666666666,0,0,1.0,12.0,0,0,170.0,0,0,0,192,1,1,0,0,0.16666666666666666,0,0,0,0,0.6,0,0,1.0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1734.0,0,0,0,13891.0,0,0,0,0,0,0,0,0,0,1088.0,1.0,1.0,0,0,1,1734.0,0,1,0,1734.0,0,0,0.0,0,0,424.0,0,0,0.5,0,0,1,0,0,0,1,0,0,0,4.0,2008.0,0,2009.0,1,1,0,0,0,1,0.8,0,0,0,0,0,804,0,0,0,1,0,0.4444444444444444,0,0,1020.0,0,0.6,0,0,0,2009.0,0,1,3.0,0,107.0,1.0,0,0,0,0,0,0,0,2822.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.8888888888888888,0,0,466075.0
1,0,0,0,0,0.3333333333333333,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0,0,0,0,0,1,0,0,0.0,1,0,0.5,0.6,0,1.0,0.0,0,0,0,0,0.16666666666666666,0,0,0.5,5.0,0,0,0.0,0,0,0,0,1,1,0,0,0.3333333333333333,0,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,124.0,0,0,0,9000.0,0,1,0,0,0,0,0,1,0,0.0,0.5,0.25,0,0,1,1128.0,0,0,0,936.0,0,0,812.0,0,0,0.0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,2.0,1954.0,0,1954.0,1,0,0,0,0,1,0.0,1,0,0,0,0,805,0,0,0,1,0,0.4444444444444444,0,0,286.0,0,0.6,0,0,0,1954.0,0,0,1.0,0,75.0,0.6,0,0,0,0,0,0,0,1128.0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4444444444444444,0,0,118000.0
0,0,0,0,0,0.6666666666666666,0,0,0,0,0.0,0,0,0,1,0,0,1,0,0,0,1,2.0,1.0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0.6,0,1.0,0.0,0,1,0,0,0.16666666666666666,0,0,0.75,6.0,0,0,60.0,0,0,1,0,1,1,0,0,0.16666666666666666,0,0,0,0,0.6,0,0,1.0,0,0,0,0,0,0,0,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,1,0,0,0,1417.0,0,0,0,12274.0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.25,0,0,1,1428.0,0,1,0,1417.0,0,0,0.0,0,0,256.0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,3.0,2008.0,0,2008.0,1,0,0,0,0,1,0.0,0,0,0,0,0,806,0,0,0,1,0,0.4444444444444444,0,0,554.0,0,0.6,0,0,0,2008.0,0,1,2.0,0,91.0,0.8,0,0,0,0,0,0,0,1428.0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6666666666666666,0,0,227680.0
1,0,0,0,0,1.0,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,68.0,0,0,0.75,0.6,0,1.0,0.0,0,1,0,0,0.5,0,0,0.5,6.0,0,0,0.0,0,0,0,0,1,1,0,0,0.8333333333333334,0,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,9750.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.75,0,0,1,980.0,0,1,0,980.0,0,0,400.0,0,0,0.0,0,480,0.5,1,0,0,0,0,0,0,0,0,0,3.0,1967.0,0,1967.0,1,0,0,0,0,1,0.0,0,0,1,0,1,807,1,0,0,1,0,0.4444444444444444,0,0,384.0,0,0.6,0,0,0,1967.0,0,0,1.0,0,75.0,0.6,0,0,0,0,0,0,0,980.0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4444444444444444,0,0,135500.0
0,0,0,0,0,0.6666666666666666,0,0,0,0,2.0,1,0,0,0,0,1,1,0,0,0,0,1.0,1.0,0,0,0,0,0,1,0,0,0.0,1,0,1.0,0.6,0,1.0,1.0,0,0,0,0,0.16666666666666666,0,0,0.5,6.0,0,0,272.0,0,0,0,0,1,1,0,0,1.0,0,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,21384.0,0,0,0,0,0,0,1,0,0,504.0,0.75,1.0,0,0,1,1072.0,0,0,0,1324.0,0,0,1309.0,0,0,0.0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,3.0,1923.0,0,2004.0,1,0,0,0,0,1,0.6,0,0,0,0,0,808,1,0,1,1,0,0.5555555555555556,0,0,528.0,0,0.6,0,0,0,1923.0,0,0,2.0,1,144.0,0.6,0,0,0,0,0,0,0,1576.0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4444444444444444,0,0,223500.0
1,0,0,0,0,0.6666666666666666,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0,0,0,0,0,1,0,0,0.0,0,0,0.5,0.6,0,1.0,0.0,0,1,0,0,0.6666666666666666,0,0,0.5,6.0,0,0,0.0,0,0,0,0,1,1,0,0,0.8333333333333334,0,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,380.0,0,0,0,13400.0,0,0,0,0,0,0,0,1,0,0.0,0.5,0.75,0,0,1,1086.0,0,1,0,1024.0,0,0,516.0,0,0,1047.0,0,128,0.5,1,0,0,0,0,0,0,0,0,0,3.0,1966.0,0,1966.0,1,0,0,0,0,1,0.8,0,0,1,0,0,809,1,0,0,1,0,0.4444444444444444,0,0,484.0,0,0.6,0,0,0,1966.0,0,0,2.0,0,85.0,0.6,0,0,0,0,0,0,0,1086.0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4444444444444444,0,0,159950.0
0,0,0,0,0,0.3333333333333333,1,0,0,0,0.0,1,0,0,0,0,0,3,0,0,0,0,2.0,0.0,0,0,0,0,0,0,0,0,40.0,0,0,0.5,0.4,0,1.0,0.0,0,0,0,0,0.16666666666666666,1,0,0.5,11.0,0,0,156.0,0,0,0,0,1,0,0,0,0.16666666666666666,0,0,0,0,0.2,0,0,1.0,0,1,0,1,1,0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,849.0,0,1,0,8100.0,0,0,0,0,0,0,0,0,0,1063.0,0.5,0.25,0,0,1,1075.0,0,0,0,849.0,0,0,0.0,0,0,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.0,1898.0,0,1965.0,1,0,0,0,0,0,0.0,0,0,0,0,0,810,1,0,0,1,0,0.4444444444444444,0,0,360.0,0,0.6,0,0,0,1910.0,0,0,2.0,0,90.0,0.6,0,0,0,0,0,0,0,2138.0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0.4444444444444444,0,0,106000.0
0,0,0,0,0,0.6666666666666666,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0,0,0,0,0,1,0,0,265.0,0,0,0.25,0.6,0,1.0,1.0,0,0,1,0,0.3333333333333333,0,0,0.5,5.0,0,0,0.0,0,0,0,0,1,1,0,0,0.8333333333333334,0,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,1.0,0,0,0,1,0,0,648,0,0,1,0,0,0,0.0,0,0,0,10140.0,0,1,0,0,0,0,0,0,0,0.0,0.75,0.25,0,0,1,1309.0,0,0,0,1040.0,0,0,663.0,0,0,99.0,0,377,0.5,0,0,0,0,0,0,1,0,0,0,3.0,1974.0,0,1999.0,1,0,0,0,0,1,0.4,0,0,0,1,0,811,1,0,0,1,0,0.5555555555555556,0,0,484.0,0,0.6,0,0,0,1974.0,0,0,2.0,0,78.0,0.6,0,0,0,0,0,0,0,1309.0,0,0,1,0,0,0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5555555555555556,0,0,181000.0
0,1,0,0,0,1.0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,140.0,0,0,1.0,0.6,0,1.0,0.0,0,1,0,0,0.16666666666666666,1,0,0.75,4.0,0,0,0.0,0,0,0,0,0,1,0,0,1.0,0,0,0,0,0.6,0,0,1.0,0,0,0,0,0,0,0,0,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,186.0,0,0,0,4438.0,0,0,0,0,0,0,0,1,1,0.0,0.75,1.0,0,0,1,848.0,0,1,0,848.0,0,0,662.0,0,0,169.0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.0,2004.0,0,2004.0,1,0,0,0,0,0,0.8,0,0,0,0,0,812,1,0,0,1,0,0.4444444444444444,0,0,420.0,0,0.6,1,0,0,2004.0,0,0,2.0,0,37.000094999525004,0.8,1,0,0,0,0,0,0,848.0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5555555555555556,0,0,144500.0
0,0,0,0,0,0.3333333333333333,0,0,0,0,0.0,1,0,1,0,0,0,1,0,1,0,0,1.0,0.0,0,0,0,0,0,1,0,0,0.0,1,0,0.5,0.6,0,0.5,0.0,0,0,0,0,0.16666666666666666,0,0,0.25,4.0,0,0,0.0,0,0,0,0,1,0,0,0,0.16666666666666666,0,0,54,0,0.6,0,0,1.0,0,1,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,540.0,1,0,0,8712.0,0,1,0,0,0,0,0,1,0,0.0,0.25,0.75,0,0,1,1044.0,0,0,0,540.0,0,0,0.0,0,0,0.0,0,0,0.5,0,0,0,0,0,1,0,0,0,0,2.0,1952.0,0,1952.0,1,0,0,0,0,0,0.0,0,0,0,0,0,813,0,0,0,1,0,0.4444444444444444,0,0,504.0,0,0.6,0,0,0,1952.0,0,0,2.0,0,66.0,0.6,0,0,0,0,0,0,0,1044.0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.4444444444444444,0,0,55993.0
1,0,0,0,0,0.6666666666666666,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,1.0,1.0,0,0,0,0,1,1,0,0,0.0,0,0,0.75,0.6,0,1.0,1.0,0,0,0,0,0.16666666666666666,0,0,0.5,7.0,0,0,0.0,0,0,0,0,1,1,0,0,0.5,0,0,500,0,0.6,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,275,0,0,0,1,0,0,0,834.0,0,0,0,9750.0,0,1,0,0,0,0,0,0,0,0.0,0.5,0.25,0,0,1,1442.0,0,0,0,1442.0,0,1,608.0,0,0,243.0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,4.0,1958.0,0,1958.0,1,0,0,0,0,1,0.0,0,0,0,0,0,814,1,0,0,1,0,0.5555555555555556,0,0,301.0,0,0.6,0,0,0,1958.0,0,0,1.0,0,75.0,0.6,0,0,0,0,0,0,0,1442.0,0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5555555555555556,0,0,157900.0
0,0,0,0,0,0.3333333333333333,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,207.0,0,0,0.75,0.6,0,1.0,1.0,1,0,0,0,0.16666666666666666,0,0,0.5,7.0,1,0,0.0,0,0,1,0,1,1,1,0,0.16666666666666666,1,0,0,0,0.6,1,0,1.0,0,0,0,0,1,0,0,0,1.0,0,1,0,0,0,96,0,0,0,0,0,0,0,686.0,0,0,0,8248.0,0,0,0,0,0,0,0,0,0,564.0,0.25,0.25,0,1,1,686.0,0,0,0,686.0,0,0,0.0,0,0,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,3.0,1918.0,0,1950.0,0,0,0,1,0,1,0.0,0,0,0,0,0,815,1,0,0,1,0,0.6666666666666666,0,0,280.0,0,0.6,0,0,0,1955.0,0,0,1.0,0,45.0,0.6,0,0,0,0,0,0,0,1250.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.4444444444444444,0,0,116000.0
0,0,0,0,0,0.6666666666666666,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,2.0,1.0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0.6,0,1.0,0.0,0,1,0,0,0.16666666666666666,0,0,0.5,6.0,0,0,34.0,0,0,0,0,1,1,0,0,0.16666666666666666,0,0,0,0,0.6,0,0,1.0,0,0,0,0,1,0,0,0,0.3333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,1649.0,0,0,0,12137.0,0,1,0,0,0,0,1,0,1,0.0,0.75,0.25,0,0,1,1661.0,0,1,0,1649.0,0,0,0.0,0,0,442.0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,3.0,1998.0,0,1998.0,1,0,0,0,0,1,0.0,0,0,0,0,0,816,1,0,0,1,0,0.4444444444444444,0,0,598.0,0,0.6,0,0,0,1998.0,0,0,2.0,0,48.0,0.8,0,0,0,0,0,0,0,1661.0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6666666666666666,0,0,224900.0
1,0,0,0,0,0.6666666666666666,0,0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,1.0,1.0,0,0,0,0,0,1,0,0,0.0,0,0,0.75,0.6,0,1.0,0.0,0,0,0,1,0.16666666666666666,0,0,0.5,4.0,0,0,0.0,0,0,1,0,1,1,0,0,0.6666666666666666,0,0,0,0,0.6,0,0,1.0,0,0,1,0,1,0,0,0,0.6666666666666666,0,0,0,0,0,120,0,0,0,1,0,0,0,522.0,0,0,0,11425.0,0,1,0,0,0,0,0,0,0,0.0,0.5,0.25,0,0,1,1008.0,0,0,0,1008.0,0,0,486.0,0,0,0.0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2.0,1954.0,0,1954.0,1,0,0,0,0,1,0.8,0,0,0,0,0,817,1,0,0,1,0,0.5555555555555556,0,0,275.0,0,0.6,0,0,0,1954.0,0,0,1.0,0,63.8,0.6,0,0,0,0,0,0,0,1008.0,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4444444444444444,0,0,137000.0
